0.75,579.75
0.75,20.75
549.25,18.25
60.75,166.25
0.75,68.25
48.75,81.75
88.75,149.25
155.25,184.75
154.75,166.25
178.25,154.25
210.25,171.75
208.25,205.75
137.25,290.25
135.25,249.25
143.25,226.25
149.75,247.25
153.75,282.75
184.25,306.75
165.75,335.25
46.25,364.25
28.25,282.25
28.75,234.25
35.75,262.75
13.25,227.25
12.25,278.75
66.75,184.75
88.75,191.75
69.25,216.75
106.75,256.25
194.75,251.25
