1,1214
1967,1215
1966,3
3,1
51,126
361,134
99,3
465,143
431,1
550,175
606,194
549,254
552,286
558,354
622,357
635,245
641,312
703,348
445,393
465,357
539,499
421,376
334,440
397,425
36,404
54,462
211,438
934,391
1013,394
936,359
1249,401
1253,369
1015,277
1226,286
1218,133
1027,129
44,601
373,600
381,505
