13.25,570.25
13.75,8.75
543.25,21.25
80.25,155.25
11.75,46.75
71.25,60.75
118.25,140.75
189.25,182.75
188.75,163.25
213.25,151.25
248.25,172.75
243.75,210.75
165.75,291.25
166.75,251.75
174.75,226.75
181.25,249.75
183.25,287.75
220.75,314.75
198.75,344.75
50.75,395.75
38.25,280.75
40.75,233.25
46.75,259.25
20.25,222.25
18.75,277.25
89.25,174.75
114.75,184.75
91.75,213.25
134.25,256.25
228.25,257.75
